id;cod;tree_parent_cod;metatag;display;name_es;name_gl;name_en;name_ca
260;U220106;U220100;0;1;"Ondas de choque";"Ondas de choque";"Shock waves";"Ones de xoc"
261;U220107;U220100;0;1;"Sonar";"Sonar";"Sonar";"Sonar"
262;U220108;U220100;0;1;"Física de la dicción";"Física da dicción";"Speech (physics of)";"Física de la dicció"
263;U220109;U220100;0;1;"Ultrasonidos";"Ultrasóns";"Ultrasonics";"Ultrasons"
264;U220110;U220100;0;1;"Sonidos subacuáticos";"Sons subacuáticos";"Underwater sounds";"Sons subaquàtics"
265;U220111;U220100;0;1;"Vibraciones";"Vibracións";"Vibrations";"Vibracions"
266;U220199;U220100;0;1;"Otras";"Outras";"Other";"Altres"
267;U220200;U220000;0;1;"Electromagnetismo";"Electromagnetismo";"Electro-magnetism";"Electromagnetisme"
268;U220201;U220200;0;1;"Conductividad";"Conductividade";"Conductivity";"Conductivitat elèctrica"
269;U220202;U220200;0;1;"Magnitudes eléctricas y su medida";"Magnitudes eléctricas e a súa medida";"Electrical quantities and their measurement";"Magnituds elèctriques i mesura"
270;U220203;U220200;0;1;"Electricidad";"Electricidade";"Electricity";"Electricitat"
271;U220204;U220200;0;1;"Ondas electromagnéticas";"Ondas electromagnéticas";"Electromagnetic waves";"Ones electromagnètiques"
272;U220205;U220200;0;1;"Rayos gamma";"Raios gamma";"Gamma rays";"Raigs gamma"
273;U220206;U220200;0;1;"Radiación infrarroja;visible y ultravioleta";"Radiación infravermella;visible e ultravioleta";"Infrared;visible and ultraviolet radiation";"Radiació infraroja, visible i ultraviolada"
274;U220207;U220200;0;1;"Interacción de ondas electromagnéticas con la materia";"Interacción de ondas electromagnéticas coa materia";"Interaction of electromagnetic waves with matter";"Interacció d'ones electromagnètiques amb la matèria"
275;U220208;U220200;0;1;"Magnetismo";"Magnetismo";"Magnetism";"Magnetisme"
276;U220209;U220200;0;1;"Propagación de ondas electromagnéticas";"Propagación de ondas electromagnéticas";"Propagation of electromagnetic waves";"Propagació d'ones electromagnètiques"
277;U220210;U220200;0;1;"Radioondas y microondas";"Radioondas e microondas";"Radiowaves and microwaves";"Radioones i microones"
278;U220211;U220200;0;1;"Superconductividad";"Superconductividade";"Superconductivity";"Superconductivitat"
279;U220212;U220200;0;1;"Rayos x";"Raios x";"X-rays";"Raigs X"
280;U220299;U220200;0;1;"Otras";"Outras";"Other";"Altres"
281;U220300;U220000;0;1;"Electrónica";"Electrónica";"Electronics";"Electrònica"
282;U220301;U220300;0;1;"Circuitos";"Circuítos";"Circuits";"Circuits"
283;U220302;U220300;0;1;"Elementos de circuitos";"Elementos de circuítos";"Circuit elements";"Elements de circuits"
284;U220303;U220300;0;1;"Válvulas electrónicas";"Válvulas electrónicas";"Electron tubes";"Tubs electrònics"
285;U220304;U220300;0;1;"Microscopía electrónica";"Microscopía electrónica";"Electron microscopy";"Microscòpia electrònica"
286;U220305;U220300;0;1;"Estados electrónicos";"Estados electrónicos";"Electron states";"Estats de l'electró"
287;U220306;U220300;0;1;"Transporte de electrones";"Transporte de electróns";"Electron transport";"Transport d'electrons"
288;U220307;U220300;0;1;"Circuitos integrados";"Circuítos integrados";"Integrated circuits";"Circuits integrats"
289;U220308;U220300;0;1;"Fotoelectricidad";"Fotoelectricidade";"Photoelectricity";"Fotoelectricitat"
290;U220309;U220300;0;1;"Piezoelectricidad";"Piezoelectricidade";"Piezo-electricity";"Piezoelectricitat"
291;U220399;U220300;0;1;"Otras";"Outras";"Other";"Altres"
292;U220400;U220000;0;1;"Física de fluidos";"Física de fluídos";"Fluids (physics of)";"Mecànica de fluids"
293;U220401;U220400;0;1;"Coloides";"Coloides";"Colloids";"Coloides"
294;U220402;U220400;0;1;"Dispersiones";"Dispersións";"Dispersions";"Dispersions"
295;U220403;U220400;0;1;"Flujo de fluidos";"Fluxo de fluídos";"Fluid flow";"Flux de fluids"
296;U220404;U220400;0;1;"Mecánica de fluidos";"Mecánica de fluídos";"Fluid mechanics";"Mecànica de fluids"
297;U220405;U220400;0;1;"Gases";"Gases";"Gases";"Gasos"
298;U220406;U220400;0;1;"Fenómenos de alta presión";"Fenómenos de alta presión";"High pressure phenomena";"Fenòmens d'alta pressió"
299;U220407;U220400;0;1;"Ionización";"Ionización";"Ionisation";"Ionització"
300;U220408;U220400;0;1;"Líquidos";"Líquidos";"Liquids";"Líquids"
301;U220409;U220400;0;1;"Dinámica de fluidos magnéticos";"Dinámica de fluídos magnéticos";"Magnetofluid dynamics";"Dinàmica de fluids magnètics"
302;U220410;U220400;0;1;"Física de plasmas";"Física de plasmas";"Plasmas (physics of)";"Física de plasmes"
303;U220411;U220400;0;1;"Fluidos cuánticos";"Fluídos cuánticos";"Quantum fluids";"Fluids quàntics"
304;U220499;U220400;0;1;"Otras";"Outras";"Other";"Altres"
305;U220500;U220000;0;1;"Mecánica";"Mecánica";"Mechanics";"Mecànica"
306;U220501;U220500;0;1;"Mecánica analítica";"Mecánica analítica";"Analytical mechanics";"Mecànica analítica"
307;U220502;U220500;0;1;"Mecánica de medios continuos";"Mecánica de medios continuos";"Continuous mechanics";"Mecànica de medis continus"
308;U220503;U220500;0;1;"Elasticidad";"Elasticidade";"Elasticity";"Elasticitat"
309;U220504;U220500;0;1;"Mecánica de fluidos";"Mecánica de fluídos";"Fluid mechanics";"Mecànica de fluids"
310;U220505;U220500;0;1;"Fricción";"Fricción";"Friction";"Fricció"
311;U220506;U220500;0;1;"Teoría de n cuerpos";"Teoría de n corpos";"Many body theory";"Teoria de molts cossos"
312;U220507;U220500;0;1;"Medida de propiedades mecánicas";"Medida de propiedades mecánicas";"Measurement of mechanical properties";"Mesura de propietats mecàniques"
313;U220508;U220500;0;1;"Elasticidad";"Elasticidade";"Plasticity";"Plasticitat"
314;U220509;U220500;0;1;"Mecánica de sólidos";"Mecánica de sólidos";"Solid mechanisms";"Mecànica de sòlids"
315;U220510;U220500;0;1;"Mecánica estadística";"Mecánica estadística";"Statistical mechanics";"Mecànica estadística"
316;U220599;U220500;0;1;"Otras";"Outras";"Other";"Altres"
317;U220600;U220000;0;1;"Física molecular";"Física molecular";"Molecular physics";"Física molecular"
318;U220601;U220600;0;1;"Radicales libres";"Radicais libres";"Free radicals";"Radicals lliures"
319;U220602;U220600;0;1;"Moléculas inorgánicas";"Moléculas inorgánicas";"Inorganic molecules";"Molècules inorgàniques"
320;U220603;U220600;0;1;"Macromoléculas";"Macromoléculas";"Macromolecules";"Macromolècules"
321;U220604;U220600;0;1;"Moléculas mesónicas y muónicas";"Moléculas mesónicas e muónicas";"Mesic and muonic molecules";"Molècules mesòniques i muòniques"
322;U220605;U220600;0;1;"Haces moleculares";"Feixes moleculares";"Molecular beams";"Feixos moleculars"
323;U220606;U220600;0;1;"Iones moleculares";"Ións moleculares";"Molecular ions";"Ions moleculars"
324;U220607;U220600;0;1;"Espectroscopia molecular";"Espectroscopia molecular";"Molecular spectroscopy";"Espectroscòpia molecular"
325;U220608;U220600;0;1;"Estructura molecular";"Estrutura molecular";"Molecular structure";"Estructura molecular"
326;U220609;U220600;0;1;"Moléculas orgánicas";"Moléculas orgánicas";"Organic molecules";"Espectroscòpia làser"
327;U220610;U220600;0;1;"Polímeros";"Polímeros";"Polymers";"Polímers"
328;U220699;U220600;0;1;"Otras";"Outras";"Other";"Altres"
329;U220700;U220000;0;1;"Física atómica y nuclear";"Física atómica e nuclear";"Nuclear physics";"Física nuclear"
330;U220701;U220700;0;1;"Haces atómicos";"Feixes atómicos";"Atomic beams";"Feixos atòmics"
331;U220702;U220700;0;1;"Iones atómicos";"Ións atómicos";"Atomic ions";"Ions atòmics"
332;U220703;U220700;0;1;"Física atómica";"Física atómica";"Atomic physics";"Física atòmica"
333;U220704;U220700;0;1;"Átomos con z mayor que 2";"Átomos con z maior que 2";"Atoms with z greater than 2";"Àtoms amb Z > 2"
334;U220705;U220700;0;1;"Procesos de colisión";"Procesos de colisión";"Collision processes";"Processos de col·lisió"
335;U220706;U220700;0;1;"Haces de electrones";"Feixes de electróns";"Electron beams";"Faigs d'electrons"
336;U220707;U220700;0;1;"Resonancia paramagnética electrónica";"Resonancia paramagnética electrónica";"Electronic paramagnetic resonance";"Ressonància paramagnètica de l'electró"
337;U220708;U220700;0;1;"Resonancia de spín electrónico";"Resonancia de spín electrónico";"Electron spin resonance";"Ressonància d'espí electrònic"
338;U220709;U220700;0;1;"Conversión de energía";"Conversión de enerxía";"Energy conversion";"Conversió d'energia"
339;U220710;U220700;0;1;"Fisión";"Fisión";"Fission";"Fissió nuclear"
340;U220711;U220700;0;1;"Átomo de helio";"Átomo de helio";"Helium atom";"Àtom d'heli"
341;U220712;U220700;0;1;"Átomo de hidrógeno";"Átomo de hidróxeno";"Hydrogen atom";"Àtom d'hidrogen"
342;U220713;U220700;0;1;"Isótopos";"Isótopos";"Isotopes";"Isòtops"
343;U220714;U220700;0;1;"Desintegración nuclear";"Desintegración nuclear";"Nuclear decay";"Desintegració nuclear"
344;U220715;U220700;0;1;"Energía nuclear";"Enerxía nuclear";"Nuclear energy";"Energia nuclear"
345;U220716;U220700;0;1;"Resonancia magnética nuclear";"Resonancia magnética nuclear";"Nuclear magnetic resonance";"Ressonància magnètica nuclear"
346;U220717;U220700;0;1;"Reacción nuclear y dispersión";"Reacción nuclear e dispersión";"Nuclear reaction and scattering";"Reacció nuclear i dispersió"
347;U220718;U220700;0;1;"Reactores nucleares";"Reactores nucleares";"Nuclear reactors";"Reactors nuclears"
348;U220719;U220700;0;1;"Estructura nuclear";"Estrutura nuclear";"Nuclear structure";"Estructura nuclear"
349;U220720;U220700;0;1;"Radioisótopos";"Radioisótopos";"Radioisotopes";"Radioisòtops"
350;U220721;U220700;0;1;"Fusión termonuclear";"Fusión termonuclear";"Thermonuclear fusion";"Fusió termonuclear"
351;U220790;U220700;0;1;"Física nuclear experimental bajas energías";"Física nuclear experimental baixas enerxías";"Low energy experimental nuclear physics";"Física nuclear experimental de baixes energies"
352;U220799;U220700;0;1;"Otras";"Outras";"Other";"Altres"
353;U220800;U220000;0;1;"Nucleónica";"Nucleónica";"Nucleonics";"Nucleònica"
354;U220801;U220800;0;1;"Manipulación de haces";"Manipulación de feixes";"Beam handling";"Manipulació de feixos"
355;U220802;U220800;0;1;"Fuentes de haces";"Fontes de feixes";"Beam sources";"Fonts de faigs"
356;U220803;U220800;0;1;"Reactores de fusión";"Reactores de fusión";"Fusion reactors";"Reactors de fusió"
357;U220804;U220800;0;1;"Núcleos";"Núcleos";"Nuclei";"Nuclis"
358;U220805;U220800;0;1;"Aceleradores de partículas";"Aceleradores de partículas";"Particle accelerators";"Acceleradors de partícules"
359;U220806;U220800;0;1;"Detectores de partículas";"Detectores de partículas";"Particle detectors";"Detectors de partícules"
360;U220807;U220800;0;1;"Física de partículas";"Física de partículas";"Particle physics";"Física de partícules"
361;U220808;U220800;0;1;"Fuentes de partículas";"Fontes de partículas";"Particle sources";"Fonts de partícules"
362;U220809;U220800;0;1;"Confinamientos de plasma";"Confinamentos de plasma";"Plasma containment";"Confinament del plasma"
363;U220899;U220800;0;1;"Otras";"Outras";"Other";"Altres"
364;U220900;U220000;0;1;"Óptica";"Óptica";"Optics";"Òptica"
365;U220901;U220900;0;1;"Espectroscopia de absorción";"Espectroscopia de absorción";"Absorption spectroscopy";"Espectroscòpia d'absorció"
366;U220902;U220900;0;1;"Cinematografía";"Cinematografía";"Cinematography";"Cinematografia"
367;U220903;U220900;0;1;"Colorimetría";"Colorimetría";"Colorimetry";"Colorimetria"
368;U220904;U220900;0;1;"Espectroscopia de emisión";"Espectroscopia de emisión";"Emission spectroscopy";"Espectroscòpia d'emissió"
369;U220905;U220900;0;1;"Fibras ópticas";"Fibras ópticas";"Fibre optics";"Fibres òptiques"
370;U220906;U220900;0;1;"Óptica geométrica";"Óptica xeométrica";"Geometric optics";"Òptica geomètrica"
371;U220907;U220900;0;1;"Holografía";"Holografía";"Holography";"Holografia"
372;U220908;U220900;0;1;"Iluminación";"Iluminación";"Illumination";"Il·luminació"
373;U220909;U220900;0;1;"Radiación infrarroja";"Radiación infravermella";"Infrared radiation";"Radiació infraroja"
374;U220910;U220900;0;1;"Láseres";"Láseres";"Lasers";"Làsers"
375;U220911;U220900;0;1;"Luz";"Luz";"Light";"Llum"
376;U220912;U220900;0;1;"Microscopios";"Microscopios";"Microscopes";"Microscopis"
377;U220913;U220900;0;1;"Óptica no lineal";"Óptica non lineal";"Non-linear optics";"Òptica no lineal"
378;U220914;U220900;0;1;"Propiedades ópticas de los sólidos";"Propiedades ópticas dos sólidos";"Optical properties of solids";"Propietats òptiques dels sòlids"
379;U220915;U220900;0;1;"Optometría";"Optometría";"Optometry";"Optometria"
380;U220916;U220900;0;1;"Instrumentos fotográficos";"Instrumentos fotográficos";"Photographic instrumentation";"Instruments fotogràfics"
381;U220917;U220900;0;1;"Fotografía";"Fotografía";"Photography";"Fotografia"
382;U220918;U220900;0;1;"Fotometría";"Fotometría";"Photometry";"Fotometria"
383;U220919;U220900;0;1;"Óptica física";"Óptica física";"Physical optics";"Òptica física"
384;U220920;U220900;0;1;"Radiometría";"Radiometría";"Radiometry";"Radiometria"
385;U220921;U220900;0;1;"Espectroscopia";"Espectroscopia";"Spectroscopy";"Espectroscòpia"
386;U220922;U220900;0;1;"Radiación ultravioleta";"Radiación ultravioleta";"Ultra-violet radiation";"Radiació ultraviolada"
387;U220923;U220900;0;1;"Radiación visible";"Radiación visible";"Visible radiation";"Radiació visible"
388;U220924;U220900;0;1;"Física de la visión";"Física da visión";"Vision (physics of)";"Física de la visió"
389;U220990;U220900;0;1;"Tratamiento digital: imágenes";"Tratamento dixital: imaxes";"Digital treatment: images";"Tractament digital d'imatges"
390;U220999;U220900;0;1;"Otras";"Outras";"Other";"Altres"
391;U221000;U220000;0;1;"Química física";"Química física";"Physical chemistry";"Química Física"
392;U221001;U221000;0;1;"Catálisis";"Catálise";"Catalysis";"Catàlisi"
393;U221002;U221000;0;1;"Equilibrio químico y de fase";"Equilibrio químico e de fase";"Chemical and phase equilibria";"Equilibri químic i de fase"
394;U221003;U221000;0;1;"Cinética química";"Cinética química";"Chemical kinetics";"Cinètica química"
395;U221004;U221000;0;1;"Química de coloides";"Química de coloides";"Colloid chemistry";"Química de col·loides"
396;U221005;U221000;0;1;"Electroquímica";"Electroquímica";"Electrochemistry";"Electroquímica"
397;U221006;U221000;0;1;"Electrolitos";"Electrolitos";"Electrolytes";"Electròlits"
398;U221007;U221000;0;1;"Espectroscopia electrónica";"Espectroscopia electrónica";"Electronic spectroscopy";"Espectroscòpia electrònica"
399;U221008;U221000;0;1;"Emulsiones";"Emulsións";"Emulsions";"Emulsions"
400;U221009;U221000;0;1;"Transferencia de energía";"Transferencia de enerxía";"Energy transfer";"Transferència d'energia"
401;U221010;U221000;0;1;"Reacciones rápidas y explosivos";"Reaccións rápidas e explosivos";"Fast reactions;explosives";"Reaccions ràpides i explosius"
402;U221011;U221000;0;1;"Llamas";"Chamas";"Flames";"Flames"
403;U221012;U221000;0;1;"Teoría de las células de combustible";"Teoría das células de combustible";"Fuel cells";"Teoria de les cèl·lules de combustible"
404;U221013;U221000;0;1;"Sales fundidas";"Sales fundidas";"Fused salts";"Sals foses"
405;U221014;U221000;0;1;"Física de la fase gaseosa";"Física da fase gaseosa";"Gas phase physics";"Física de la fase gasosa"
406;U221015;U221000;0;1;"Química de las altas temperaturas";"Química das altas temperaturas";"High temperature chemistry";"Química de les altes temperatures"
407;U221016;U221000;0;1;"Química de interfases";"Química de interfases";"Interfacial chemistry";"Química d'interfases"
